"id","marketSlug","detectedAt","eventType","severity","detail","is_true_positive","verification_notes"
"779","what-will-happen-before-gta-vi","2026-03-27 14:10:31+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -2.949576240757579, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"778","what-will-happen-before-gta-vi","2026-03-27 14:02:29+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -3.6787679096984798, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"777","what-will-happen-before-gta-vi","2026-03-27 14:00:32+00:00","zscore_spike_manual","high","{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -5.294651389252034, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","true","自动预标注：极端异常（|z|>=5），且本地未匹配公开事件窗口。人工复核结论：判定为 TRUE，建议优先开展链上资金流与地址关联核验。"
"877","will-trump-acquire-greenland-before-2027","2026-03-27 00:00:39+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.0925, 'window': 30, 'z_score': 2.705373840919159, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"876","will-trump-acquire-greenland-before-2027","2026-03-26 22:00:31+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.092, 'window': 30, 'z_score': 2.6602451020459594, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"776","what-will-happen-before-gta-vi","2026-03-26 04:00:36+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': -2.7520151835763014, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"775","what-will-happen-before-gta-vi","2026-03-25 02:00:32+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.4843051230406086, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"774","what-will-happen-before-gta-vi","2026-03-25 01:00:31+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.5866709935951258, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"773","what-will-happen-before-gta-vi","2026-03-25 00:00:39+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.7076494025401248, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"772","what-will-happen-before-gta-vi","2026-03-24 23:00:33+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.8526648778880468, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"771","what-will-happen-before-gta-vi","2026-03-24 22:00:29+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 2.0304279329401846, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"770","what-will-happen-before-gta-vi","2026-03-24 20:00:34+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.56, 'window': 30, 'z_score': 1.7516314102632085, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"875","will-trump-acquire-greenland-before-2027","2026-03-24 01:00:24+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.087, 'window': 30, 'z_score': -2.533621293224215, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"874","will-trump-acquire-greenland-before-2027","2026-03-21 22:00:33+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.0865, 'window': 30, 'z_score': -2.772993725277039, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"873","will-trump-acquire-greenland-before-2027","2026-03-21 21:00:33+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.086, 'window': 30, 'z_score': -3.631483027326532, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"769","what-will-happen-before-gta-vi","2026-03-20 22:00:34+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.55, 'window': 30, 'z_score': 2.5131929418979495, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"768","what-will-happen-before-gta-vi","2026-03-20 21:00:34+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.55, 'window': 30, 'z_score': 2.7443327499912034, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"767","what-will-happen-before-gta-vi","2026-03-19 13:00:28+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': 2.8587441019412885, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"872","will-trump-acquire-greenland-before-2027","2026-03-19 09:00:54+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.078, 'window': 30, 'z_score': -1.4399602775058054, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"871","will-trump-acquire-greenland-before-2027","2026-03-19 08:00:31+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.077, 'window': 30, 'z_score': -1.6825742616218222, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"870","will-trump-acquire-greenland-before-2027","2026-03-19 07:00:44+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.0775, 'window': 30, 'z_score': -1.7797331187092644, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"869","will-trump-acquire-greenland-before-2027","2026-03-19 06:00:54+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.0775, 'window': 30, 'z_score': -1.9625645150708124, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"868","will-trump-acquire-greenland-before-2027","2026-03-19 05:00:31+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.0735, 'window': 30, 'z_score': -2.782276517787641, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"867","will-trump-acquire-greenland-before-2027","2026-03-19 04:00:33+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.0725, 'window': 30, 'z_score': -3.5548351780203675, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"866","will-trump-acquire-greenland-before-2027","2026-03-19 03:00:41+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.0775, 'window': 30, 'z_score': -3.8051287773305655, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"865","will-trump-acquire-greenland-before-2027","2026-03-19 02:00:32+00:00","zscore_spike_manual","high","{'mode': 'manual_sql', 'price': 0.0815, 'window': 30, 'z_score': -4.3266450652552155, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：高异常区间（|z|在[4,5)），需人工复核后定性。人工复核结论：按保守策略判定为 FALSE（缺少链上资金流/地址关联佐证）。"
"864","will-trump-acquire-greenland-before-2027","2026-03-18 19:00:35+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.089, 'window': 30, 'z_score': -3.4435868697393213, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"863","will-trump-acquire-greenland-before-2027","2026-03-17 23:00:31+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.0965, 'window': 30, 'z_score': 2.529956575146204, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"766","what-will-happen-before-gta-vi","2026-03-17 11:00:27+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.55, 'window': 30, 'z_score': 2.552297994569857, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"862","will-trump-acquire-greenland-before-2027","2026-03-16 13:00:31+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.0825, 'window': 30, 'z_score': -3.7063586314249655, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"861","will-trump-acquire-greenland-before-2027","2026-03-16 12:00:29+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.0865, 'window': 30, 'z_score': -3.09650537837175, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"860","will-trump-acquire-greenland-before-2027","2026-03-16 11:00:25+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.088, 'window': 30, 'z_score': -2.6011097668373764, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"765","what-will-happen-before-gta-vi","2026-03-15 11:00:22+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.52, 'window': 30, 'z_score': -1.75887202235488, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"859","will-trump-acquire-greenland-before-2027","2026-03-15 10:00:35+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.093, 'window': 30, 'z_score': -2.1392445517608785, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"764","what-will-happen-before-gta-vi","2026-03-15 10:00:24+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -2.163406889309156, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"858","will-trump-acquire-greenland-before-2027","2026-03-15 09:00:38+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.092, 'window': 30, 'z_score': -2.7609756805101258, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"857","will-trump-acquire-greenland-before-2027","2026-03-15 08:00:29+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.0925, 'window': 30, 'z_score': -3.154943425273906, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"856","will-trump-acquire-greenland-before-2027","2026-03-15 07:00:27+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.0945, 'window': 30, 'z_score': -3.0893065813214196, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"855","will-trump-acquire-greenland-before-2027","2026-03-15 02:00:29+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.097, 'window': 30, 'z_score': -3.5361056529216044, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"854","will-trump-acquire-greenland-before-2027","2026-03-15 01:00:27+00:00","zscore_spike_manual","high","{'mode': 'manual_sql', 'price': 0.0975, 'window': 30, 'z_score': -4.374323170091177, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：高异常区间（|z|在[4,5)），需人工复核后定性。人工复核结论：按保守策略判定为 FALSE（缺少链上资金流/地址关联佐证）。"
"853","will-trump-acquire-greenland-before-2027","2026-03-15 00:00:42+00:00","zscore_spike_manual","high","{'mode': 'manual_sql', 'price': 0.0995, 'window': 30, 'z_score': -4.328042380222089, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：高异常区间（|z|在[4,5)），需人工复核后定性。人工复核结论：按保守策略判定为 FALSE（缺少链上资金流/地址关联佐证）。"
"763","what-will-happen-before-gta-vi","2026-03-14 19:00:23+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -1.6005753292484002, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"762","what-will-happen-before-gta-vi","2026-03-14 18:00:25+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -1.7464793936165899, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"761","what-will-happen-before-gta-vi","2026-03-14 17:00:32+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -1.9223636821290375, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"760","what-will-happen-before-gta-vi","2026-03-14 16:00:26+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.54, 'window': 30, 'z_score': -1.920347661024582, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"759","what-will-happen-before-gta-vi","2026-03-14 14:00:26+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -2.623040591229729, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"758","what-will-happen-before-gta-vi","2026-03-14 13:00:27+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -3.128968567025731, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"757","what-will-happen-before-gta-vi","2026-03-14 12:00:32+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -3.9770151946317154, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"756","what-will-happen-before-gta-vi","2026-03-13 19:00:28+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.605, 'window': 30, 'z_score': 1.444718271620471, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"755","what-will-happen-before-gta-vi","2026-03-13 15:00:29+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.605, 'window': 30, 'z_score': 1.7777273962747824, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"754","what-will-happen-before-gta-vi","2026-03-13 14:00:27+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.605, 'window': 30, 'z_score': 1.9608781495602436, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"852","will-trump-acquire-greenland-before-2027","2026-03-13 09:00:48+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.1015, 'window': 30, 'z_score': -1.6248131533678811, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"753","what-will-happen-before-gta-vi","2026-03-13 09:00:30+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.595, 'window': 30, 'z_score': 1.792009886978655, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"752","what-will-happen-before-gta-vi","2026-03-13 08:00:23+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.595, 'window': 30, 'z_score': 1.9722557297364556, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"751","what-will-happen-before-gta-vi","2026-03-13 07:00:33+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.605, 'window': 30, 'z_score': 3.2977264895689307, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"750","what-will-happen-before-gta-vi","2026-03-13 06:00:29+00:00","zscore_spike_manual","high","{'mode': 'manual_sql', 'price': 0.605, 'window': 30, 'z_score': 4.356603322954993, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'what-will-happen-before-gta-vi'}","false","自动分诊：高异常区间（|z|在[4,5)），需人工复核后定性。人工复核结论：按保守策略判定为 FALSE（缺少链上资金流/地址关联佐证）。"
"851","will-trump-acquire-greenland-before-2027","2026-03-13 03:00:46+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.1025, 'window': 30, 'z_score': -1.7557407859125982, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"850","will-trump-acquire-greenland-before-2027","2026-03-13 02:00:36+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.1025, 'window': 30, 'z_score': -1.9245470394679312, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"849","will-trump-acquire-greenland-before-2027","2026-03-13 01:00:36+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.102, 'window': 30, 'z_score': -2.3382469936373713, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"848","will-trump-acquire-greenland-before-2027","2026-03-12 23:00:40+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.103, 'window': 30, 'z_score': -2.232527801964374, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"847","will-trump-acquire-greenland-before-2027","2026-03-12 20:00:39+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.104, 'window': 30, 'z_score': -2.4209170082514904, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"846","will-trump-acquire-greenland-before-2027","2026-03-12 16:00:36+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.1045, 'window': 30, 'z_score': -3.088209761787662, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'will-trump-acquire-greenland-before-2027'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
